id,ref_count,year,year_ref,doc_type,n_citation_ref,n_citation,n_citation_ref_count,Point
143211316,43,43,43,43,43,43,43,43
159011507,43,43,43,43,43,43,43,43
6806504,43,43,43,43,43,43,43,43
153253953,42,42,42,42,42,42,42,42
20683899,42,42,42,42,42,42,42,42
64069971,42,42,42,42,42,42,42,42
45551751,42,42,42,42,42,42,42,42
31764491,42,42,42,42,42,42,42,42
49771014,42,42,42,42,42,42,42,42
86435846,42,42,42,42,42,42,42,42
36472217,42,42,42,42,42,42,42,42
148448369,42,42,42,42,42,42,42,42
31130112,42,42,42,42,42,42,42,42
140239635,42,42,42,42,42,42,42,42
131715310,42,42,42,42,42,42,42,42
146475325,42,42,42,42,42,42,42,42
14953618,42,42,42,42,42,42,42,42
147345929,42,42,42,42,42,42,42,42
140672594,42,42,42,42,42,42,42,42
25462926,42,42,42,42,42,42,42,42
141522305,42,42,42,42,42,42,42,42
54234307,42,42,42,42,42,42,42,42
49868746,42,42,42,42,42,42,42,42
89570574,42,42,42,42,42,42,42,42
91662578,42,42,42,42,42,42,42,42
38786533,42,42,42,42,42,42,42,42
160631568,42,42,42,42,42,42,42,42
157622980,42,42,42,42,42,42,42,42
65634330,42,42,42,42,42,42,42,42
159213017,42,42,42,42,42,42,42,42
24458641,42,42,42,42,42,42,42,42
100926315,42,42,42,42,42,42,42,42
155663513,42,42,42,42,42,42,42,42
129283595,42,42,42,42,42,42,42,42
91891081,42,42,42,42,42,42,42,42
105410060,42,42,42,42,42,42,42,42
86076980,42,42,42,42,42,42,42,42
78882874,42,42,42,42,42,42,42,42
164607750,42,42,42,42,42,42,42,42
161440829,42,42,42,42,42,42,42,42
146257078,42,42,42,42,42,42,42,42
31368121,42,42,42,42,42,42,42,42
82707212,42,42,42,42,42,42,42,42
29260299,42,42,42,42,42,42,42,42
46667192,42,42,42,42,42,42,42,42
122023923,42,42,42,42,42,42,42,42
64052135,42,42,42,42,42,42,42,42
153409568,42,42,42,42,42,42,42,42
84135786,42,42,42,42,42,42,42,42
72452787,42,42,42,42,42,42,42,42
144857900,42,42,42,42,42,42,42,42
35663053,42,42,42,42,42,42,42,42
17191477,42,42,42,42,42,42,42,42
21735811,42,42,42,42,42,42,42,42
48025029,42,42,42,42,42,42,42,42
17272345,42,42,42,42,42,42,42,42
120729100,42,42,42,42,42,42,42,42
133749398,42,42,42,42,42,42,42,42
56385144,42,42,42,42,42,42,42,42
125358319,42,42,42,42,42,42,42,42
97265488,42,42,42,42,42,42,42,42
102854459,42,42,42,42,42,42,42,42
73604409,42,42,42,42,42,42,42,42
61442668,42,42,42,42,42,42,42,42
19593797,42,42,42,42,42,42,42,42
58252606,42,42,42,42,42,42,42,42
155357827,42,42,42,42,42,42,42,42
53194775,42,42,42,42,42,42,42,42
105004416,42,42,42,42,42,42,42,42
78107630,42,42,42,42,42,42,42,42
23533901,42,42,42,42,42,42,42,42
13924619,42,42,42,42,42,42,42,42
34389370,42,42,42,42,42,42,42,42
50674023,42,42,42,42,42,42,42,42
129793272,42,42,42,42,42,42,42,42
72670500,42,42,42,42,42,42,42,42
28846608,42,42,42,42,42,42,42,42
159023233,42,42,42,42,42,42,42,42
162180223,42,42,42,42,42,42,42,42
46831063,41,41,41,41,41,41,41,41
104754383,41,41,41,41,41,41,41,41
116955694,41,41,41,41,41,41,41,41
29997079,41,41,41,41,41,41,41,41
127421644,41,41,41,41,41,41,41,41
93776840,41,41,41,41,41,41,41,41
9904157,41,41,41,41,41,41,41,41
57016517,41,41,41,41,41,41,41,41
121593998,41,41,41,41,41,41,41,41
67685885,41,41,41,41,41,41,41,41
81886533,41,41,41,41,41,41,41,41
12277440,41,41,41,41,41,41,41,41
36713471,41,41,41,41,41,41,41,41
27716309,41,41,41,41,41,41,41,41
21576406,41,41,41,41,41,41,41,41
35307510,41,41,41,41,41,41,41,41
96526881,41,41,41,41,41,41,41,41
97295072,41,41,41,41,41,41,41,41
92391327,41,41,41,41,41,41,41,41
135570652,41,41,41,41,41,41,41,41
131712345,41,41,41,41,41,41,41,41
149626240,41,41,41,41,41,41,41,41
65801920,41,41,41,41,41,41,41,41
134196437,41,41,41,41,41,41,41,41
104211377,41,41,41,41,41,41,41,41
93371378,41,41,41,41,41,41,41,41
74115141,41,41,41,41,41,41,41,41
19253416,41,41,41,41,41,41,41,41
94132014,41,41,41,41,41,41,41,41
40503131,41,41,41,41,41,41,41,41
51461370,41,41,41,41,41,41,41,41
86095864,41,41,41,41,41,41,41,41
115183765,41,41,41,41,41,41,41,41
145176944,41,41,41,41,41,41,41,41
65596468,41,41,41,41,41,41,41,41
35178619,41,41,41,41,41,41,41,41
21025885,41,41,41,41,41,41,41,41
22637973,41,41,41,41,41,41,41,41
157160120,41,41,41,41,41,41,41,41
144077734,41,41,41,41,41,41,41,41
4134953,41,41,41,41,41,41,41,41
80947341,41,41,41,41,41,41,41,41
61455138,41,41,41,41,41,41,41,41
48203325,41,41,41,41,41,41,41,41
88893317,41,41,41,41,41,41,41,41
163448068,41,41,41,41,41,41,41,41
23546089,41,41,41,41,41,41,41,41
56544557,41,41,41,41,41,41,41,41
130913184,41,41,41,41,41,41,41,41
29556861,41,41,41,41,41,41,41,41
26290912,41,41,41,41,41,41,41,41
24111845,41,41,41,41,41,41,41,41
118047725,41,41,41,41,41,41,41,41
138226303,41,41,41,41,41,41,41,41
118080808,41,41,41,41,41,41,41,41
89547180,41,41,41,41,41,41,41,41
140660336,41,41,41,41,41,41,41,41
108615132,41,41,41,41,41,41,41,41
23405769,41,41,41,41,41,41,41,41
162464270,41,41,41,41,41,41,41,41
100343056,41,41,41,41,41,41,41,41
90851268,41,41,41,41,41,41,41,41
64228185,41,41,41,41,41,41,41,41
108435022,41,41,41,41,41,41,41,41
131019156,41,41,41,41,41,41,41,41
55699008,40,40,40,40,40,40,40,40
53329096,40,40,40,40,40,40,40,40
147565578,40,40,40,40,40,40,40,40
9088558,40,40,40,40,40,40,40,40
57634489,40,40,40,40,40,40,40,40
132190833,40,40,40,40,40,40,40,40
78903979,40,40,40,40,40,40,40,40
66352275,40,40,40,40,40,40,40,40
134300847,40,40,40,40,40,40,40,40
37113338,40,40,40,40,40,40,40,40
115340134,40,40,40,40,40,40,40,40
18109872,40,40,40,40,40,40,40,40
2288352,40,40,40,40,40,40,40,40
99440539,40,40,40,40,40,40,40,40
65368251,40,40,40,40,40,40,40,40
92662927,40,40,40,40,40,40,40,40
43906581,40,40,40,40,40,40,40,40
2776189,40,40,40,40,40,40,40,40
131453719,40,40,40,40,40,40,40,40
104181891,40,40,40,40,40,40,40,40
113555067,40,40,40,40,40,40,40,40
126953435,40,40,40,40,40,40,40,40
4251559,40,40,40,40,40,40,40,40
40261744,40,40,40,40,40,40,40,40
8929875,40,40,40,40,40,40,40,40
148558234,40,40,40,40,40,40,40,40
29283541,40,40,40,40,40,40,40,40
37410267,40,40,40,40,40,40,40,40
148356847,40,40,40,40,40,40,40,40
75861488,40,40,40,40,40,40,40,40
54310204,40,40,40,40,40,40,40,40
146411806,40,40,40,40,40,40,40,40
69709131,40,40,40,40,40,40,40,40
87352549,40,40,40,40,40,40,40,40
5917611,40,40,40,40,40,40,40,40
48499733,40,40,40,40,40,40,40,40
76591695,40,40,40,40,40,40,40,40
31594615,40,40,40,40,40,40,40,40
101414327,40,40,40,40,40,40,40,40
101289871,40,40,40,40,40,40,40,40
104968263,40,40,40,40,40,40,40,40
138972865,40,40,40,40,40,40,40,40
54518257,40,40,40,40,40,40,40,40
20919487,40,40,40,40,40,40,40,40
36205293,40,40,40,40,40,40,40,40
105414197,40,40,40,40,40,40,40,40
69245817,40,40,40,40,40,40,40,40
62779455,40,40,40,40,40,40,40,40
46768487,40,40,40,40,40,40,40,40
51559088,40,40,40,40,40,40,40,40
83766967,40,40,40,40,40,40,40,40
118596630,40,40,40,40,40,40,40,40
160252783,40,40,40,40,40,40,40,40
91003153,40,40,40,40,40,40,40,40
95098345,40,40,40,40,40,40,40,40
127363539,40,40,40,40,40,40,40,40
126152767,40,40,40,40,40,40,40,40
83501275,40,40,40,40,40,40,40,40
149878941,40,40,40,40,40,40,40,40
23214346,40,40,40,40,40,40,40,40
98867496,40,40,40,40,40,40,40,40
32011075,40,40,40,40,40,40,40,40
151554622,40,40,40,40,40,40,40,40
77636332,40,40,40,40,40,40,40,40
34519316,40,40,40,40,40,40,40,40
38568571,40,40,40,40,40,40,40,40
54762625,40,40,40,40,40,40,40,40
9394967,40,40,40,40,40,40,40,40
117442233,40,40,40,40,40,40,40,40
18917204,40,40,40,40,40,40,40,40
35093690,40,40,40,40,40,40,40,40
157976967,40,40,40,40,40,40,40,40
48884151,40,40,40,40,40,40,40,40
87886728,40,40,40,40,40,40,40,40
71350816,40,40,40,40,40,40,40,40
9715319,40,40,40,40,40,40,40,40
125510936,40,40,40,40,40,40,40,40
162274923,40,40,40,40,40,40,40,40
16708063,40,40,40,40,40,40,40,40
38955421,40,40,40,40,40,40,40,40
76273397,40,40,40,40,40,40,40,40
134908229,40,40,40,40,40,40,40,40
56748119,40,40,40,40,40,40,40,40
68828691,40,40,40,40,40,40,40,40
28958311,40,40,40,40,40,40,40,40
57256540,40,40,40,40,40,40,40,40
73917801,40,40,40,40,40,40,40,40
162613793,40,40,40,40,40,40,40,40
64178506,40,40,40,40,40,40,40,40
74808278,40,40,40,40,40,40,40,40
109449000,40,40,40,40,40,40,40,40
58962422,40,40,40,40,40,40,40,40
84970407,40,40,40,40,40,40,40,40
88287230,40,40,40,40,40,40,40,40
81484246,39,39,39,39,39,39,39,39
105573073,39,39,39,39,39,39,39,39
155303999,39,39,39,39,39,39,39,39
97517313,39,39,39,39,39,39,39,39
52181390,39,39,39,39,39,39,39,39
111444108,39,39,39,39,39,39,39,39
76681530,39,39,39,39,39,39,39,39
67531830,39,39,39,39,39,39,39,39
100465925,39,39,39,39,39,39,39,39
160652752,39,39,39,39,39,39,39,39
18272818,39,39,39,39,39,39,39,39
59191864,39,39,39,39,39,39,39,39
125531010,39,39,39,39,39,39,39,39
137392596,39,39,39,39,39,39,39,39
44842662,39,39,39,39,39,39,39,39
33002132,39,39,39,39,39,39,39,39
115875385,39,39,39,39,39,39,39,39
114528722,39,39,39,39,39,39,39,39
8957553,39,39,39,39,39,39,39,39
104692656,39,39,39,39,39,39,39,39
36571209,39,39,39,39,39,39,39,39
66029766,39,39,39,39,39,39,39,39
147318779,39,39,39,39,39,39,39,39
15633917,39,39,39,39,39,39,39,39
35498557,39,39,39,39,39,39,39,39
152729695,39,39,39,39,39,39,39,39
148271226,39,39,39,39,39,39,39,39
10957333,39,39,39,39,39,39,39,39
153960435,39,39,39,39,39,39,39,39
24357746,39,39,39,39,39,39,39,39
101421652,39,39,39,39,39,39,39,39
77985972,39,39,39,39,39,39,39,39
112679440,39,39,39,39,39,39,39,39
151642688,39,39,39,39,39,39,39,39
146935259,39,39,39,39,39,39,39,39
80947177,39,39,39,39,39,39,39,39
9584637,39,39,39,39,39,39,39,39
61471820,39,39,39,39,39,39,39,39
11357342,39,39,39,39,39,39,39,39
98563955,39,39,39,39,39,39,39,39
161537417,39,39,39,39,39,39,39,39
159162986,39,39,39,39,39,39,39,39
152434773,39,39,39,39,39,39,39,39
132537045,39,39,39,39,39,39,39,39
54623235,39,39,39,39,39,39,39,39
21280657,39,39,39,39,39,39,39,39
131155259,39,39,39,39,39,39,39,39
58531311,39,39,39,39,39,39,39,39
152447862,39,39,39,39,39,39,39,39
18182073,39,39,39,39,39,39,39,39
147447691,39,39,39,39,39,39,39,39
77261111,39,39,39,39,39,39,39,39
107790154,39,39,39,39,39,39,39,39
16404204,39,39,39,39,39,39,39,39
23579137,39,39,39,39,39,39,39,39
74112884,39,39,39,39,39,39,39,39
58488184,39,39,39,39,39,39,39,39
62153109,39,39,39,39,39,39,39,39
104375141,39,39,39,39,39,39,39,39
121029738,39,39,39,39,39,39,39,39
14760143,39,39,39,39,39,39,39,39
51383866,39,39,39,39,39,39,39,39
12688243,39,39,39,39,39,39,39,39
34391330,39,39,39,39,39,39,39,39
144133692,39,39,39,39,39,39,39,39
130653142,39,39,39,39,39,39,39,39
78159342,39,39,39,39,39,39,39,39
39336075,39,39,39,39,39,39,39,39
23932775,39,39,39,39,39,39,39,39
68577793,39,39,39,39,39,39,39,39
90108207,39,39,39,39,39,39,39,39
81081615,39,39,39,39,39,39,39,39
12268595,39,39,39,39,39,39,39,39
100544678,39,39,39,39,39,39,39,39
158290107,39,39,39,39,39,39,39,39
44904209,39,39,39,39,39,39,39,39
140403729,39,39,39,39,39,39,39,39
116282327,39,39,39,39,39,39,39,39
100363509,39,39,39,39,39,39,39,39
51312703,39,39,39,39,39,39,39,39
98996338,39,39,39,39,39,39,39,39
118009051,38,38,38,38,38,38,38,38
637774,38,38,38,38,38,38,38,38
156452617,38,38,38,38,38,38,38,38
153516704,38,38,38,38,38,38,38,38
95772819,38,38,38,38,38,38,38,38
127232081,38,38,38,38,38,38,38,38
45076133,38,38,38,38,38,38,38,38
12634471,38,38,38,38,38,38,38,38
94465685,38,38,38,38,38,38,38,38
19106795,38,38,38,38,38,38,38,38
109729354,38,38,38,38,38,38,38,38
59260207,38,38,38,38,38,38,38,38
852384,38,38,38,38,38,38,38,38
118010866,38,38,38,38,38,38,38,38
87842374,38,38,38,38,38,38,38,38
89059183,38,38,38,38,38,38,38,38
34985553,38,38,38,38,38,38,38,38
148168510,38,38,38,38,38,38,38,38
32035320,38,38,38,38,38,38,38,38
122842069,38,38,38,38,38,38,38,38
88105200,38,38,38,38,38,38,38,38
88692657,38,38,38,38,38,38,38,38
108858941,38,38,38,38,38,38,38,38
53663381,38,38,38,38,38,38,38,38
153486420,38,38,38,38,38,38,38,38
128081936,38,38,38,38,38,38,38,38
148638337,38,38,38,38,38,38,38,38
127874871,38,38,38,38,38,38,38,38
2793345,38,38,38,38,38,38,38,38
109524315,38,38,38,38,38,38,38,38
147131300,38,38,38,38,38,38,38,38
55866294,38,38,38,38,38,38,38,38
8148398,38,38,38,38,38,38,38,38
45666801,38,38,38,38,38,38,38,38
159632953,38,38,38,38,38,38,38,38
14875769,38,38,38,38,38,38,38,38
116592019,38,38,38,38,38,38,38,38
15308973,38,38,38,38,38,38,38,38
109621950,38,38,38,38,38,38,38,38
87687620,38,38,38,38,38,38,38,38
113909504,38,38,38,38,38,38,38,38
134909356,38,38,38,38,38,38,38,38
157492917,38,38,38,38,38,38,38,38
118268901,38,38,38,38,38,38,38,38
136266636,38,38,38,38,38,38,38,38
60635405,38,38,38,38,38,38,38,38
111884510,38,38,38,38,38,38,38,38
30358031,38,38,38,38,38,38,38,38
34729258,38,38,38,38,38,38,38,38
66901128,38,38,38,38,38,38,38,38
29407733,38,38,38,38,38,38,38,38
139413560,38,38,38,38,38,38,38,38
14938488,38,38,38,38,38,38,38,38
12398441,38,38,38,38,38,38,38,38
34889397,38,38,38,38,38,38,38,38
18858741,38,38,38,38,38,38,38,38
40584005,38,38,38,38,38,38,38,38
81878637,38,38,38,38,38,38,38,38
92668821,38,38,38,38,38,38,38,38
155702121,38,38,38,38,38,38,38,38
147804628,38,38,38,38,38,38,38,38
87218977,38,38,38,38,38,38,38,38
39391379,38,38,38,38,38,38,38,38
6946360,38,38,38,38,38,38,38,38
160737979,38,38,38,38,38,38,38,38
103067999,38,38,38,38,38,38,38,38
90414786,38,38,38,38,38,38,38,38
62997892,38,38,38,38,38,38,38,38
20705939,38,38,38,38,38,38,38,38
92151606,38,38,38,38,38,38,38,38
86453134,38,38,38,38,38,38,38,38
86429048,38,38,38,38,38,38,38,38
30990998,38,38,38,38,38,38,38,38
1424933,38,38,38,38,38,38,38,38
62933513,38,38,38,38,38,38,38,38
27238938,38,38,38,38,38,38,38,38
12882856,38,38,38,38,38,38,38,38
110614396,38,38,38,38,38,38,38,38
108159239,38,38,38,38,38,38,38,38
49496018,38,38,38,38,38,38,38,38
156363032,38,38,38,38,38,38,38,38
49751974,38,38,38,38,38,38,38,38
49763068,38,38,38,38,38,38,38,38
125546108,38,38,38,38,38,38,38,38
32681088,38,38,38,38,38,38,38,38
67295730,38,38,38,38,38,38,38,38
120793229,38,38,38,38,38,38,38,38
150715854,38,38,38,38,38,38,38,38
35085583,38,38,38,38,38,38,38,38
65210093,38,38,38,38,38,38,38,38
140640311,38,38,38,38,38,38,38,38
15401403,38,38,38,38,38,38,38,38
136504859,38,38,38,38,38,38,38,38
42193455,38,38,38,38,38,38,38,38
131517945,38,38,38,38,38,38,38,38
125744126,38,38,38,38,38,38,38,38
154874573,38,38,38,38,38,38,38,38
71326899,37,37,37,37,37,37,37,37
98349261,37,37,37,37,37,37,37,37
136157078,37,37,37,37,37,37,37,37
43020677,37,37,37,37,37,37,37,37
85326815,37,37,37,37,37,37,37,37
9274362,37,37,37,37,37,37,37,37
44137957,37,37,37,37,37,37,37,37
117358781,37,37,37,37,37,37,37,37
95778580,37,37,37,37,37,37,37,37
86998299,37,37,37,37,37,37,37,37
160465973,37,37,37,37,37,37,37,37
2776818,37,37,37,37,37,37,37,37
157270640,37,37,37,37,37,37,37,37
96834871,37,37,37,37,37,37,37,37
23456425,37,37,37,37,37,37,37,37
143776529,37,37,37,37,37,37,37,37
72011665,37,37,37,37,37,37,37,37
148426746,37,37,37,37,37,37,37,37
18315307,37,37,37,37,37,37,37,37
71263809,37,37,37,37,37,37,37,37
39603102,37,37,37,37,37,37,37,37
130718339,37,37,37,37,37,37,37,37
106484265,37,37,37,37,37,37,37,37
162069330,37,37,37,37,37,37,37,37
76974083,37,37,37,37,37,37,37,37
35468436,37,37,37,37,37,37,37,37
134768280,37,37,37,37,37,37,37,37
116275870,37,37,37,37,37,37,37,37
162692396,37,37,37,37,37,37,37,37
127766319,37,37,37,37,37,37,37,37
7678451,37,37,37,37,37,37,37,37
41649822,37,37,37,37,37,37,37,37
13574397,37,37,37,37,37,37,37,37
98731357,37,37,37,37,37,37,37,37
31419782,37,37,37,37,37,37,37,37
155573979,37,37,37,37,37,37,37,37
103868497,37,37,37,37,37,37,37,37
30758468,37,37,37,37,37,37,37,37
16501912,37,37,37,37,37,37,37,37
162078933,37,37,37,37,37,37,37,37
16849275,37,37,37,37,37,37,37,37
139135343,37,37,37,37,37,37,37,37
18979715,37,37,37,37,37,37,37,37
95959045,37,37,37,37,37,37,37,37
134771303,37,37,37,37,37,37,37,37
45387216,37,37,37,37,37,37,37,37
64813323,37,37,37,37,37,37,37,37
16408702,37,37,37,37,37,37,37,37
52310433,37,37,37,37,37,37,37,37
134175813,37,37,37,37,37,37,37,37
60543829,37,37,37,37,37,37,37,37
134722953,37,37,37,37,37,37,37,37
58956908,37,37,37,37,37,37,37,37
53573881,37,37,37,37,37,37,37,37
129732035,37,37,37,37,37,37,37,37
115100454,37,37,37,37,37,37,37,37
124697492,37,37,37,37,37,37,37,37
23567100,37,37,37,37,37,37,37,37
60200577,37,37,37,37,37,37,37,37
160169779,37,37,37,37,37,37,37,37
76504431,37,37,37,37,37,37,37,37
44611053,37,37,37,37,37,37,37,37
30520631,37,37,37,37,37,37,37,37
31861159,37,37,37,37,37,37,37,37
97448827,37,37,37,37,37,37,37,37
151969455,37,37,37,37,37,37,37,37
72749565,37,37,37,37,37,37,37,37
55456239,37,37,37,37,37,37,37,37
48480781,37,37,37,37,37,37,37,37
101543813,37,37,37,37,37,37,37,37
88849960,37,37,37,37,37,37,37,37
97360547,37,37,37,37,37,37,37,37
140706005,37,37,37,37,37,37,37,37
121991839,37,37,37,37,37,37,37,37
108404169,37,37,37,37,37,37,37,37
154884436,37,37,37,37,37,37,37,37
111201530,37,37,37,37,37,37,37,37
67454314,37,37,37,37,37,37,37,37
89384568,37,37,37,37,37,37,37,37
163848421,37,37,37,37,37,37,37,37
57039937,37,37,37,37,37,37,37,37
36739336,37,37,37,37,37,37,37,37
94414152,37,37,37,37,37,37,37,37
73621118,37,37,37,37,37,37,37,37
81773097,37,37,37,37,37,37,37,37
1681771,37,37,37,37,37,37,37,37
44517100,37,37,37,37,37,37,37,37
144490409,37,37,37,37,37,37,37,37
89204666,37,37,37,37,37,37,37,37
63114386,37,37,37,37,37,37,37,37
41993424,37,37,37,37,37,37,37,37
114730584,37,37,37,37,37,37,37,37
155687851,37,37,37,37,37,37,37,37
149652247,37,37,37,37,37,37,37,37
93155040,37,37,37,37,37,37,37,37
52370363,37,37,37,37,37,37,37,37
116000447,37,37,37,37,37,37,37,37
78405526,37,37,37,37,37,37,37,37
41740059,37,37,37,37,37,37,37,37
161992225,37,37,37,37,37,37,37,37
6380806,37,37,37,37,37,37,37,37
28585973,37,37,37,37,37,37,37,37
90453918,37,37,37,37,37,37,37,37
116894366,37,37,37,37,37,37,37,37
106031165,37,37,37,37,37,37,37,37
65363172,37,37,37,37,37,37,37,37
153450679,36,36,36,36,36,36,36,36
68126691,36,36,36,36,36,36,36,36
158862599,36,36,36,36,36,36,36,36
14951761,36,36,36,36,36,36,36,36
53685184,36,36,36,36,36,36,36,36
18489250,36,36,36,36,36,36,36,36
14379156,36,36,36,36,36,36,36,36
28804644,36,36,36,36,36,36,36,36
116523906,36,36,36,36,36,36,36,36
96447733,36,36,36,36,36,36,36,36
120114300,36,36,36,36,36,36,36,36
5668360,36,36,36,36,36,36,36,36
77453106,36,36,36,36,36,36,36,36
121432690,36,36,36,36,36,36,36,36
126108586,36,36,36,36,36,36,36,36
47635216,36,36,36,36,36,36,36,36
63227064,36,36,36,36,36,36,36,36
111998533,36,36,36,36,36,36,36,36
14834933,36,36,36,36,36,36,36,36
62088930,36,36,36,36,36,36,36,36
98687480,36,36,36,36,36,36,36,36
100385324,36,36,36,36,36,36,36,36
115543958,36,36,36,36,36,36,36,36
102830761,36,36,36,36,36,36,36,36
125975459,36,36,36,36,36,36,36,36
28659718,36,36,36,36,36,36,36,36
35045646,36,36,36,36,36,36,36,36
102936894,36,36,36,36,36,36,36,36
138104976,36,36,36,36,36,36,36,36
158959260,36,36,36,36,36,36,36,36
97946474,36,36,36,36,36,36,36,36
77506065,36,36,36,36,36,36,36,36
37376996,36,36,36,36,36,36,36,36
47300497,36,36,36,36,36,36,36,36
115118637,36,36,36,36,36,36,36,36
102642883,36,36,36,36,36,36,36,36
135697419,36,36,36,36,36,36,36,36
80422862,36,36,36,36,36,36,36,36
44574843,36,36,36,36,36,36,36,36
138350649,36,36,36,36,36,36,36,36
84260020,36,36,36,36,36,36,36,36
120294766,36,36,36,36,36,36,36,36
14789324,36,36,36,36,36,36,36,36
2591908,36,36,36,36,36,36,36,36
38356799,36,36,36,36,36,36,36,36
46558945,36,36,36,36,36,36,36,36
121194604,36,36,36,36,36,36,36,36
96636389,36,36,36,36,36,36,36,36
139533467,36,36,36,36,36,36,36,36
37188880,36,36,36,36,36,36,36,36
144633158,36,36,36,36,36,36,36,36
54898593,36,36,36,36,36,36,36,36
99922752,36,36,36,36,36,36,36,36
25966650,36,36,36,36,36,36,36,36
85070686,36,36,36,36,36,36,36,36
55918103,36,36,36,36,36,36,36,36
91561049,36,36,36,36,36,36,36,36
22723100,36,36,36,36,36,36,36,36
35422670,36,36,36,36,36,36,36,36
108326761,36,36,36,36,36,36,36,36
21225304,36,36,36,36,36,36,36,36
24217773,36,36,36,36,36,36,36,36
75679727,36,36,36,36,36,36,36,36
35428663,36,36,36,36,36,36,36,36
22701762,36,36,36,36,36,36,36,36
26417372,36,36,36,36,36,36,36,36
148308539,36,36,36,36,36,36,36,36
51997014,36,36,36,36,36,36,36,36
86520018,36,36,36,36,36,36,36,36
86647242,36,36,36,36,36,36,36,36
151129402,36,36,36,36,36,36,36,36
68830148,36,36,36,36,36,36,36,36
136966946,36,36,36,36,36,36,36,36
76639474,36,36,36,36,36,36,36,36
10540446,36,36,36,36,36,36,36,36
19500197,36,36,36,36,36,36,36,36
95391657,36,36,36,36,36,36,36,36
64928986,36,36,36,36,36,36,36,36
130423592,36,36,36,36,36,36,36,36
111429688,36,36,36,36,36,36,36,36
138442219,36,36,36,36,36,36,36,36
160936188,36,36,36,36,36,36,36,36
26549463,36,36,36,36,36,36,36,36
105566936,36,36,36,36,36,36,36,36
71104953,36,36,36,36,36,36,36,36
146532084,36,36,36,36,36,36,36,36
119528290,36,36,36,36,36,36,36,36
6625593,36,36,36,36,36,36,36,36
34362263,36,36,36,36,36,36,36,36
73278470,36,36,36,36,36,36,36,36
143590775,36,36,36,36,36,36,36,36
86032750,36,36,36,36,36,36,36,36
155443306,36,36,36,36,36,36,36,36
71255559,36,36,36,36,36,36,36,36
11173561,36,36,36,36,36,36,36,36
73318732,36,36,36,36,36,36,36,36
108003691,36,36,36,36,36,36,36,36
6496327,36,36,36,36,36,36,36,36
39103028,36,36,36,36,36,36,36,36
90533669,36,36,36,36,36,36,36,36
142618765,36,36,36,36,36,36,36,36
62933689,36,36,36,36,36,36,36,36
23811624,36,36,36,36,36,36,36,36
133839609,36,36,36,36,36,36,36,36
90156041,36,36,36,36,36,36,36,36
76307034,36,36,36,36,36,36,36,36
119568930,36,36,36,36,36,36,36,36
52513288,36,36,36,36,36,36,36,36
69713013,36,36,36,36,36,36,36,36
114967581,36,36,36,36,36,36,36,36
28124293,36,36,36,36,36,36,36,36
108987309,36,36,36,36,36,36,36,36
74317754,36,36,36,36,36,36,36,36
134937764,36,36,36,36,36,36,36,36
25311418,36,36,36,36,36,36,36,36
7485900,36,36,36,36,36,36,36,36
46382566,36,36,36,36,36,36,36,36
21537352,36,36,36,36,36,36,36,36
62218836,36,36,36,36,36,36,36,36
79534266,36,36,36,36,36,36,36,36
63895107,36,36,36,36,36,36,36,36
88425362,36,36,36,36,36,36,36,36
